geoid,geoid20,year,denom_totalarea,existing_canopy_count,existing_canopy_pct,possible_canopy_count,possible_canopy_pct
1400000US06037400205,6037400205,2016,257305116,65158630.140625,25.323488,179443187.3125,69.739456
1400000US06037400206,6037400206,2016,36123684,11458150,31.719217,14786518,40.933029
1400000US06037400207,6037400207,2016,54055420,16584464,30.680483,28855742,53.381775
1400000US06037400208,6037400208,2016,8829235,3246568.25,36.770664,4254954.5,48.191654
1400000US06037400209,6037400209,2016,73733834.25,26906352.59375,36.491188,35926211.375,48.724186
1400000US06037400304,6037400304,2016,33788800,8518823,25.211973,14695823,43.493179
1400000US06037400402,6037400402,2016,47179196,13878399,29.416353,24772724,52.507729
1400000US06037400403,6037400403,2016,141198983.125,46664333.734375,33.048634,86214847.5625,61.059113
1400000US06037400404,6037400404,2016,173772640,70110896,40.346336,93637744,53.885204
1400000US06037400501,6037400501,2016,126411198,42668105.5,33.753422,76353652.5,60.40102
1400000US06037400602,6037400602,2016,16545488,2579540.5,15.590598,6786844,41.019302
1400000US06037400603,6037400603,2016,90732808,16051919,17.691416,65132140,71.784554
1400000US06037400605,6037400605,2016,53345870,13870954.875,26.001928,31526262.5,59.097851
1400000US06037400801,6037400801,2016,38482962,6726915.5,17.480244,19469287,50.591965
1400000US06037401001,6037401001,2016,15601655,3835111,24.581436,6633337.5,42.516884
1400000US06037401002,6037401002,2016,15766636,4245933,26.929859,5861362.5,37.175732
1400000US06037401101,6037401101,2016,32449756,7995953.5,24.641027,17091076,52.66935
1400000US06037401102,6037401102,2016,13782023,2231240.5,16.189499,6198764,44.977169
1400000US06037401201,6037401201,2016,25150882,6696413,26.624964,11929179,47.430458
1400000US06037401202,6037401202,2016,34216964,5151915,15.05661,17636754,51.543888
1400000US06037401203,6037401203,2016,20503954,3639037.5,17.74798,9065602,44.213921
1400000US06037401303,6037401303,2016,62309160,12755206,20.470837,41073888,65.919502
1400000US06037401304,6037401304,2016,97233256,26952778,27.719711,57774984,59.418953
1400000US06037401311,6037401311,2016,46070568,11777600,25.56426,19259438,41.804211
1400000US06037401312,6037401312,2016,30216108,6605761,21.861721,13055991,43.208714
1400000US06037401500,6037401500,2016,50337314,9891873.25,19.651175,25379130.5,50.418125
1400000US06037401601,6037401601,2016,27800082,4343587,15.624368,11375301,40.918228
1400000US06037401602,6037401602,2016,21811740,5044373.5,23.126873,9023906,41.371784
1400000US06037401705,6037401705,2016,17438706,4766465.5,27.33268,6550550.5,37.563282
1400000US06037401706,6037401706,2016,13307755.9375,2382063.625,17.899815,5641130.90625,42.389797
1400000US06037401707,6037401707,2016,22661310,4378350.625,19.320818,10256220.375,45.258728
1400000US06037401801,6037401801,2016,38126132,10156433,26.639032,16986308,44.552929
1400000US06037401802,6037401802,2016,26243498,6991014,26.639032,11692247,44.552929
1400000US06037401901,6037401901,2016,18424982,5812870,31.548851,8567298,46.498272
1400000US06037401902,6037401902,2016,28761174,10672172,37.106178,8567859,29.789671
1400000US06037402001,6037402001,2016,15665344,3426511,21.873194,6450454.5,41.17659
1400000US06037402002,6037402002,2016,17746422,5524248.5,31.128801,6316737,35.594425
1400000US06037402101,6037402101,2016,12836897,2347832.75,18.289722,5138620.5,40.030083
1400000US06037402102,6037402102,2016,24686704,4020848.5,16.287506,12516609,50.701824
1400000US06037402200,6037402200,2016,67916387.4375,16820832.921875,24.766972,35629137.53125,52.460297
1400000US06037402301,6037402301,2016,14326431,2977656.5,20.784357,6452699,45.04052
1400000US06037402303,6037402303,2016,10150059,2301342.25,22.673191,4029173.5,39.69606
1400000US06037402304,6037402304,2016,7518375,1416150,18.835852,3329789,44.288681
1400000US06037402403,6037402403,2016,21852676,3826279.75,17.509434,12284888,56.216858
1400000US06037402404,6037402404,2016,44005877.375,9102015.8125,20.683638,28593954,64.977577
1400000US06037402405,6037402405,2016,10861336.5,1917177.515625,17.651396,5172510.8125,47.623154
1400000US06037402406,6037402406,2016,12574627,2399720.5,19.08383,5734879,45.60675
1400000US06037402501,6037402501,2016,10942172,2031046.875,18.561644,4774626.5,43.63509
1400000US06037402503,6037402503,2016,9392570,1795272.375,19.11375,4263068.5,45.387669
1400000US06037402504,6037402504,2016,6449174,1232679,19.11375,2927129.75,45.387669
1400000US06037402601,6037402601,2016,11133731,2916399,26.194265,4217906,37.884029
1400000US06037402602,6037402602,2016,13417951,3514733.75,26.194265,5083261,37.884033
1400000US06037402702,6037402702,2016,16060842,1991290.875,12.398421,8081967,50.320942
1400000US06037402703,6037402703,2016,11437900,2090584.25,18.277693,4979923,43.538788
1400000US06037402705,6037402705,2016,9304917,1837040.625,19.742687,3919837.5,42.126518
1400000US06037402706,6037402706,2016,11304612,2016447.5,17.837387,5092025,45.043785
1400000US06037402801,6037402801,2016,19357832,2250084.5,11.623639,10110642,52.23024
1400000US06037402803,6037402803,2016,6780937.5,1441392.25,21.256533,2864545.25,42.244087
1400000US06037402804,6037402804,2016,14019750,2048034.375,14.608209,7687701.5,54.834797
1400000US06037402902,6037402902,2016,19762228,4289850,21.707319,9295833,47.038387
1400000US06037402903,6037402903,2016,17046970,2278701.5,13.367194,8623041,50.584011
1400000US06037402904,6037402904,2016,20508554,2596003.25,12.658149,9740355,47.49411
1400000US06037403000,6037403000,2016,26004698,4553086,17.508705,13179544,50.681396
1400000US06037403305,6037403305,2016,15862880,4652339,29.328465,7639762.5,48.161259
1400000US06037403316,6037403316,2016,31273638,6521410.5,20.852739,14028386,44.856903
1400000US06037403317,6037403317,2016,45179152.375,11061492.671875,24.483622,26055129.46875,57.670692
1400000US06037403318,6037403318,2016,36178524,7018636,19.400007,18306352,50.600052
1400000US06037403319,6037403319,2016,23770468,6697822,28.177073,10694415,44.990341
1400000US06037403320,6037403320,2016,42111324,11027672,26.186951,23186940,55.061058
1400000US06037403321,6037403321,2016,68448360,10460314,15.282052,48655096,71.082924
1400000US06037403323,6037403323,2016,34046471.296875,9903144.75,29.087139,14817356.1875,43.520973
1400000US06037403324,6037403324,2016,85672024,31986952,37.336521,43797032,51.121742
1400000US06037403325,6037403325,2016,183788673,65303624,35.53191,106857684,58.141605
1400000US06037403326,6037403326,2016,20426158,2211340.5,10.826023,9640452,47.196598
1400000US06037403327,6037403327,2016,95128331.8125,8548115.421875,8.985878,55681211.46875,58.53273
1400000US06037403328,6037403328,2016,30009857.5,6947915.9375,23.152113,14166500.25,47.206158
1400000US06037403401,6037403401,2016,24485008,5497977,22.454462,11371914,46.444397
1400000US06037403402,6037403402,2016,18689724,2617073.5,14.00274,9164714,49.036114
1400000US06037403403,6037403403,2016,41800308.34375,9629855.2265625,23.037762,23037306.71875,55.112766
1400000US06037403404,6037403404,2016,25767618,7033204.5,27.294741,13766091,53.423996
1400000US06037403407,6037403407,2016,50881148,11057288,21.731602,33996684,66.815872
1400000US06037403408,6037403408,2016,34046956,8387156.5,24.634087,16642563,48.881207
1400000US06037403409,6037403409,2016,50385895.25,9825854.78125,19.501202,31477058.34375,62.471966
1400000US06037403500,6037403500,2016,52821324.4375,17048051.98046875,32.27494,30884327.46875,58.469429
1400000US06037403601,6037403601,2016,52683224,17303594,32.844601,21023944,39.906334
1400000US06037403702,6037403702,2016,18377832,3204703,17.437874,8715417,47.423531
1400000US06037403703,6037403703,2016,23153704,6291177.5,27.171366,9365027,40.447208
1400000US06037403721,6037403721,2016,20333194,2527678,12.431289,9287634,45.6772
1400000US06037403722,6037403722,2016,19417008,2652707.75,13.661774,9598627,49.43412
1400000US06037403801,6037403801,2016,20251828,2884401.5,14.242672,9341241,46.12542
1400000US06037403802,6037403802,2016,14006911,1980281.25,14.137887,5785115.5,41.301865
1400000US06037403901,6037403901,2016,13575100,2215873.75,16.323074,5820561.5,42.876747
1400000US06037403902,6037403902,2016,22694690,3549709,15.641144,11846387,52.198936
1400000US06037404000,6037404000,2016,14193478,2323743.75,16.371912,6389072,45.014141
1400000US06037404100,6037404100,2016,14432330,2574562.5,17.838856,6258220.5,43.362511
1400000US06037404201,6037404201,2016,10007212,1628578.125,16.274044,4943672,49.401093
1400000US06037404203,6037404203,2016,6993134,1252982.125,17.917318,2784685.5,39.820278
1400000US06037404301,6037404301,2016,11928712,2180770.25,18.281691,4748990.5,39.811428
1400000US06037404302,6037404302,2016,6600375,1283878.125,19.451593,2694290.5,40.820263
1400000US06037404401,6037404401,2016,15524544,1897656.25,12.223588,7225202.5,46.540512
1400000US06037404402,6037404402,2016,36166288,3501182.75,9.6807909,23655248,65.406898
1400000US06037404501,6037404501,2016,8653978,1068032.75,12.341524,4376503,50.572151
1400000US06037404503,6037404503,2016,7084870.5,1078636,15.224499,3195900,45.108799
1400000US06037404504,6037404504,2016,7264673.5,1150326.5,15.834524,3099726.5,42.668491
1400000US06037404600,6037404600,2016,251022038.015625,16757013.421875,6.6755147,200703364.5625,79.954483
1400000US06037404701,6037404701,2016,18377764.375,1664925.28125,9.0594549,10661801.96875,58.014683
1400000US06037404702,6037404702,2016,12411476,1350359.625,10.879928,5664400.5,45.638412
1400000US06037404703,6037404703,2016,13631426,1124746.875,8.2511311,7344001,53.875515
1400000US06037404804,6037404804,2016,10124257,1274326.375,12.586864,4981186.5,49.200516
1400000US06037404805,6037404805,2016,4808275.5,605211.0625,12.586864,2365696.25,49.200512
1400000US06037404806,6037404806,2016,16242368,1793592.8125,11.042681,7919141.75,48.756081
1400000US06037404901,6037404901,2016,12286069,1781001.5,14.496105,5516325,44.899025
1400000US06037404902,6037404902,2016,7484314,1118469.625,14.944183,3255089.75,43.492161
1400000US06037404903,6037404903,2016,5814309.5,814176.5625,14.002979,2697722,46.397976
1400000US06037405001,6037405001,2016,18245784,2403295.25,13.171784,9125339,50.013412
1400000US06037405002,6037405002,2016,9507047,1349141.625,14.190964,4781819,50.297626
1400000US06037405101,6037405101,2016,12081052,2059565.625,17.047899,5487033,45.418503
1400000US06037405102,6037405102,2016,10352336.85546875,1668500.806640625,16.117142,4627118.189453125,44.696365
1400000US06037405201,6037405201,2016,14338546,1730373.75,12.067986,7106107,49.559467
1400000US06037405202,6037405202,2016,10170635,1710482.5,16.817854,4390751.5,43.170868
1400000US06037405203,6037405203,2016,7587563.5,1302545.75,17.166851,3293018,43.400204
1400000US06037405301,6037405301,2016,8827677.84375,1079156.995117188,12.224698,4003567.140625,45.35244
1400000US06037405302,6037405302,2016,19294068,3783638.5,19.610373,8267915,42.852108
1400000US06037405400,6037405400,2016,14313148,2151483.75,15.03152,6329246,44.219803
1400000US06037405500,6037405500,2016,20034114.3359375,3591183.676757813,17.925343,8259426.23828125,41.22681
1400000US06037405600,6037405600,2016,22639548,3707421.75,16.375864,10444104,46.132122
1400000US06037405701,6037405701,2016,11197702,1400104.75,12.503501,5076492,45.335125
1400000US06037405702,6037405702,2016,14767759.609375,1882344.59765625,12.746311,6920257.4921875,46.860577
1400000US06037405800,6037405800,2016,20310000,2674981.75,13.170762,10466742,51.53492
1400000US06037405900,6037405900,2016,14198794,1792666.5,12.625484,7278841,51.263798
1400000US06037406000,6037406000,2016,20492804,3557897,17.361689,9190097,44.845482
1400000US06037406101,6037406101,2016,14956369,2439000,16.307434,6330220.5,42.324581
1400000US06037406103,6037406103,2016,23719018,3369404.375,14.205497,10590453.5,44.649628
1400000US06037406201,6037406201,2016,8609795,1091990.875,12.683123,4042565.5,46.953098
1400000US06037406300,6037406300,2016,57883766.25,18890722.40625,32.635612,26009162.625,44.933434
1400000US06037406413,6037406413,2016,34064676,6491332,19.055904,15739934.5,46.206032
1400000US06037406500,6037406500,2016,21994776,3635704.75,16.529856,10324209,46.939369
1400000US06037406601,6037406601,2016,21182498,4232208,19.97974,9641250,45.515171
1400000US06037406602,6037406602,2016,17080270,3429703,20.07991,7761867,45.443466
1400000US06037406701,6037406701,2016,10073447,1956825,19.425575,4205081,41.744213
1400000US06037406702,6037406702,2016,30219652,5495358,18.184717,13237889,43.805565
1400000US06037406801,6037406801,2016,18679070,3555935,19.037003,9047224,48.435089
1400000US06037406903,6037406903,2016,21076664,2665870.25,12.648445,10386267.5,49.278519
1400000US06037407001,6037407001,2016,10622942,1269921.75,11.95452,4933201,46.439121
1400000US06037407002,6037407002,2016,34056862.0625,2080119.84765625,6.1077847,18474348.796875,54.245598
1400000US06037407101,6037407101,2016,12152981,1186017.25,9.7590647,6394317,52.615215
1400000US06037407102,6037407102,2016,9927633,1260267.25,12.694539,4386740.5,44.187176
1400000US06037407201,6037407201,2016,6973496.5,1089517.375,15.623689,3081829,44.193455
1400000US06037407202,6037407202,2016,8714909,1361590.375,15.62369,3851419.25,44.193455
1400000US06037407301,6037407301,2016,10625470,1687584.375,15.882444,4629965.5,43.574219
1400000US06037407302,6037407302,2016,8652287,1329207.75,15.362502,3981667.75,46.018673
1400000US06037407400,6037407400,2016,6515072,1145236,17.578255,2811951.5,43.160713
1400000US06037407501,6037407501,2016,12166832,2025451.5,16.64732,5708428,46.91795
1400000US06037407502,6037407502,2016,11047838,2188982.75,19.813675,5361454.5,48.529446
1400000US06037407601,6037407601,2016,8442141,1196521.875,14.173204,3880800,45.969383
1400000US06037407602,6037407602,2016,10062253,1524571.875,15.151397,4903045.5,48.727116
1400000US06037407701,6037407701,2016,12224114.4765625,2703465.977539063,22.115843,5656490.849609375,46.273216
1400000US06037407702,6037407702,2016,21437634,4149097.5,19.354269,9794114,45.686543
1400000US06037407801,6037407801,2016,11481658,2045763.625,17.817667,5203126.5,45.316856
1400000US06037407802,6037407802,2016,33492066,10293131,30.733044,18122316,54.10928
1400000US06037407901,6037407901,2016,11060758,1839381.625,16.629797,4841750.5,43.774128
1400000US06037407902,6037407902,2016,5079265.5,844671.5625,16.629797,2223404.25,43.774128
1400000US06037408003,6037408003,2016,14654108,3648806.5,24.899548,6153886.5,41.994274
1400000US06037408004,6037408004,2016,6642620.09375,2064351.3359375,31.077366,2434630.953125,36.651665
1400000US06037408005,6037408005,2016,39431904,11925970,30.244469,19658264,49.853703
1400000US06037408006,6037408006,2016,35529092,4086162,11.500891,27603850,77.693657
1400000US06037408133,6037408133,2016,11270179,2377227.75,21.093079,4956666,43.980366
1400000US06037408134,6037408134,2016,9515025,2431223.5,25.551414,3947667.25,41.488773
1400000US06037408135,6037408135,2016,12125142,2860744.25,23.593491,5059562.5,41.727863
1400000US06037408136,6037408136,2016,10901381,1868802.125,17.142801,4619446.5,42.374874
1400000US06037408137,6037408137,2016,8881889,1987411,22.375994,3404573.5,38.331638
1400000US06037408138,6037408138,2016,9450999,2052132,21.713387,3591714.5,38.003544
1400000US06037408139,6037408139,2016,8444589,1589613.375,18.824047,3614210,42.799122
1400000US06037408140,6037408140,2016,9740733,1613089.625,16.560249,4570822.5,46.924831
1400000US06037408141,6037408141,2016,12066806,1787189,14.810787,5574783,46.199326
1400000US06037408212,6037408212,2016,30554072,3067790.5,10.040529,14057972,46.010143
1400000US06037408213,6037408213,2016,16489094,1529452.75,9.2755413,8422809,51.081089
1400000US06037408301,6037408301,2016,28971424.421875,3212333.703125,11.087938,16178613.3125,55.843349
1400000US06037408302,6037408302,2016,35313440.03125,5436430.056640625,15.394791,20757728.765625,58.781384
1400000US06037408303,6037408303,2016,20265207,3734862.5,18.429926,10009918.75,49.394604
1400000US06037408401,6037408401,2016,12409130,1949259.375,15.708268,5034937.5,40.574459
1400000US06037408402,6037408402,2016,124178008,43872976,35.330715,63716724,51.310795
1400000US06037408503,6037408503,2016,45271967.875,12810215.84375,28.296133,22458348.015625,49.607624
1400000US06037408504,6037408504,2016,15253439,3024168.75,19.826143,6604383,43.297665
1400000US06037408505,6037408505,2016,21404934,6002415,28.042202,10650967,49.759399
1400000US06037408623,6037408623,2016,10225969,1375045.25,13.446601,4079503,39.893559
1400000US06037408624,6037408624,2016,14762067,2585847.75,17.51684,7004060.5,47.446339
1400000US06037408625,6037408625,2016,23220978.28125,5898597.984375,25.402021,9830820.21875,42.335945
1400000US06037408626,6037408626,2016,26787628,6392489,23.863586,14164341,52.876431
1400000US06037408627,6037408627,2016,33539174,12961347,38.645397,15982372,47.652847
1400000US06037408628,6037408628,2016,25424894,7530342,29.617989,11351332,44.646526
1400000US06037408629,6037408629,2016,18775108,7194418,38.318916,7228619,38.50108
1400000US06037408631,6037408631,2016,15817541,2856907,18.061638,7056156.5,44.609692
1400000US06037408703,6037408703,2016,183591792,48228204,26.269258,122496760,66.722351
1400000US06037408705,6037408705,2016,20653032,3313729.75,16.044762,9850655,47.695927
1400000US06037408707,6037408707,2016,53256303,15094940,28.34395,25807176,48.458443
1400000US06037408722,6037408722,2016,22689802,4288078,18.898703,12215011,53.834808
1400000US06037408724,6037408724,2016,5757229.5,614039.0625,10.66553,2570259.5,44.644035
1400000US06037408725,6037408725,2016,21020372,3828867.25,18.215031,10162898.25,48.347851
1400000US06037408800,6037408800,2016,19289124,3359981.25,17.419044,7467989,38.716061
1400000US06037408900,6037408900,2016,33551390,4983827.5,14.85431,16603838,49.487782
1400000US06037409000,6037409000,2016,84660165.25,10386654.4765625,12.268644,49305854.9375,58.239735
1400000US06037409100,6037409100,2016,16586756.5,2728954.875,16.452614,6961731.5,41.971626
1400000US06037430003,6037430003,2016,127979832,87064648,68.029976,34082884,26.631449
1400000US06037430004,6037430004,2016,12011245.6953125,2251886.37109375,18.74815,5045252.99609375,42.00441
1400000US06037430005,6037430005,2016,11107690,2081173.625,18.736332,4664001,41.988937
1400000US06037430101,6037430101,2016,21338240,3542709.5,16.602633,9614545,45.057816
1400000US06037430102,6037430102,2016,13832371,2826558.25,20.434372,6115601.5,44.212242
1400000US06037430200,6037430200,2016,55425915.5625,26251688.75,47.363564,24948986.296875,45.013214
1400000US06037430301,6037430301,2016,261769152,169458032,64.73568,85002768,32.472416
1400000US06037430302,6037430302,2016,20856896,6119775,29.341734,7676789,36.806957
1400000US06037430400,6037430400,2016,38738484,11127774,28.725372,19058818,49.198669
1400000US06037430501,6037430501,2016,50710900,15796451,31.150011,29163088,57.508518
1400000US06037430502,6037430502,2016,31524356,11092219,35.186188,11277211,35.77301
1400000US06037430600,6037430600,2016,39772960,16122814,40.537125,13038483,32.78228
1400000US06037430701,6037430701,2016,32103478,9846478,30.671062,12274720,38.234859
1400000US06037430721,6037430721,2016,43790556,7506872,17.142673,26122936,59.65427
1400000US06037430723,6037430723,2016,5222123.5,797385.9375,15.269382,1819729.75,34.846546
1400000US06037430724,6037430724,2016,6261503.5,1080834.125,17.261576,2183027,34.864262
1400000US06037430801,6037430801,2016,18387520,2846967.25,15.48315,7484526.5,40.704384
1400000US06037430802,6037430802,2016,19980774,4930797.5,24.67771,8428910,42.185104
1400000US06037430803,6037430803,2016,24434420,6518659,26.678183,9755746,39.926243
1400000US06037430901,6037430901,2016,12536246.421875,2249754.61328125,17.945999,4988852.68359375,39.795425
1400000US06037430902,6037430902,2016,12603528.828125,2474145.9609375,19.630581,5131461.4765625,40.714481
1400000US06037431002,6037431002,2016,14580342,3355408.75,23.013237,6109586,41.902901
1400000US06037431003,6037431003,2016,9189762,1823718.25,19.845108,3606349.5,39.243122
1400000US06037431004,6037431004,2016,9754296,1935750.625,19.845108,3827890,39.243118
1400000US06037431100,6037431100,2016,32326444,4790229.5,14.8183,13860990,42.878178
1400000US06037431200,6037431200,2016,15860398,3011996.5,18.990675,7247871.5,45.697918
1400000US06037431300,6037431300,2016,8775173,1826313.875,20.812283,3861698.75,44.007095
1400000US06037431400,6037431400,2016,18588596,2835532,15.254148,10295266,55.38485
1400000US06037431501,6037431501,2016,11138243,1643242.5,14.753158,5100530,45.79295
1400000US06037431502,6037431502,2016,19008998.140625,2767301.25,14.557849,10570013.609375,55.605316
1400000US06037431600,6037431600,2016,22928575.125,5305182.765625,23.137865,9817448.4375,42.817524
1400000US06037431701,6037431701,2016,35380177.375,8654287.421875,24.460836,14983780.75,42.35078
1400000US06037431800,6037431800,2016,14608606,2221706.25,15.208201,6585028.5,45.076366
1400000US06037431900,6037431900,2016,10762089,1925794.25,17.894241,4628534.5,43.007771
1400000US06037432001,6037432001,2016,7816801.5,1412285,18.067301,3369670,43.10804
1400000US06037432002,6037432002,2016,16141624,2916355.5,18.067299,6958337.5,43.10804
1400000US06037432101,6037432101,2016,12487769,1799806.125,14.412551,5749762.5,46.043152
1400000US06037432102,6037432102,2016,20088292,2599903.5,12.942382,9553422,47.557163
1400000US06037432201,6037432201,2016,13103692.0625,1543961.0703125,11.782641,6729898.78125,51.358799
1400000US06037432202,6037432202,2016,14168722,1764164.625,12.45112,7201267.5,50.825104
1400000US06037432300,6037432300,2016,21391807.078125,1593833.984375,7.450675,11634886.40625,54.38945
1400000US06037432401,6037432401,2016,11350045.40625,1227532.50390625,10.815221,6188702.234375,54.525791
1400000US06037432402,6037432402,2016,16123050,1580330,9.8016815,8615130,53.433624
1400000US06037432501,6037432501,2016,11494366.4375,1589097.416992188,13.825011,6331898.0625,55.086967
1400000US06037432502,6037432502,2016,18951512,2627841.75,13.866133,10441292,55.094769
1400000US06037432601,6037432601,2016,15201084,2441503,16.061375,7036523.5,46.289616
1400000US06037432602,6037432602,2016,11481005,1637128.125,14.25945,5648048.5,49.194721
1400000US06037432700,6037432700,2016,19620794,2417764.75,12.322461,9874436,50.326382
1400000US06037432801,6037432801,2016,8664856.21875,746575.357421875,8.6161308,4745133.671875,54.762981
1400000US06037432802,6037432802,2016,6296606,561839.1875,8.9228897,3189233.5,50.65004
1400000US06037432901,6037432901,2016,12220917,1490976.5,12.200201,5606311,45.874718
1400000US06037432902,6037432902,2016,11635735,1240131.25,10.657953,5582884,47.980503
1400000US06037433103,6037433103,2016,21602948,2130519.125,9.8621683,10516806.75,48.682278
1400000US06037433200,6037433200,2016,19290858.625,2308227.9921875,11.965398,8795942.48046875,45.596428
1400000US06037433302,6037433302,2016,9136912,661708.5625,7.2421465,5189815,56.800537
1400000US06037433304,6037433304,2016,8522705,903670.3125,10.603093,3740639,43.890278
1400000US06037433305,6037433305,2016,5462395.5,721940.625,13.216558,2203790.5,40.344761
1400000US06037433306,6037433306,2016,4671815.5,616218.75,13.190135,1925451.5,41.214203
1400000US06037433307,6037433307,2016,4449491,502565.15625,11.294891,1780621,40.018532
1400000US06037433402,6037433402,2016,5977658,540134.125,9.035882,2819609.75,47.16914
1400000US06037433403,6037433403,2016,7609303,814457.8125,10.703448,3807618.75,50.038994
1400000US06037433505,6037433505,2016,8257325.25,894678.3125,10.834965,3805188.375,46.082577
1400000US06037433506,6037433506,2016,17469132.015625,1243498.474609375,7.1182613,9006287.7734375,51.555439
1400000US06037433601,6037433601,2016,12087000,1445948.5,11.96284,5676806,46.966213
1400000US06037433602,6037433602,2016,10468416.9375,1257280.234375,12.010223,5923173.5625,56.581367
1400000US06037433803,6037433803,2016,12094194,2554251.25,21.119648,8095053.5,66.933388
1400000US06037433804,6037433804,2016,16271098.1875,1427801.74609375,8.7750788,7603029.0859375,46.727203
1400000US06037433901,6037433901,2016,7766550,808762.5,10.413407,3835068.75,49.379311
1400000US06037433903,6037433903,2016,9770234,1091028.46875,11.166862,4616934.25,47.255104
1400000US06037434001,6037434001,2016,11519666,1306819.875,11.344252,6316598.5,54.833176
1400000US06037434003,6037434003,2016,10355550,1438465.625,13.89077,5468401.5,52.80648
1400000US06037434004,6037434004,2016,7323778,951581.25,12.993038,3681956.25,50.274002
1400000US06037434100,6037434100,2016,26853063,3433921.84765625,12.787822,14282445.34375,53.187397
1400000US06037460001,6037460001,2016,55921112,17779312,31.79356,30980424,55.40023
1400000US06037460002,6037460002,2016,16873880,5364807,31.793558,9348168,55.400227
1400000US06037460101,6037460101,2016,61415594.9375,23197717.375,37.771706,28973239.734375,47.175705
1400000US06037460200,6037460200,2016,34332436,13301270,38.742577,14626433,42.602375
1400000US06037460301,6037460301,2016,52934849.5625,18881197.90625,35.668747,28210971.03125,53.293758
1400000US06037460302,6037460302,2016,14109490,4348775.5,30.821634,5455206,38.663383
1400000US06037460401,6037460401,2016,57648773.3125,19426133.5,33.697392,35770191.25,62.048485
1400000US06037460501,6037460501,2016,80207952,26521736,33.066219,43128756,53.771172
1400000US06037460502,6037460502,2016,28120416,10378238,36.906418,8750194,31.116873
1400000US06037460601,6037460601,2016,52241364,22630502.34375,43.319126,20462316.453125,39.1688
1400000US06037460700,6037460700,2016,80054312,43133900,53.880795,24354402,30.422348
1400000US06037460800,6037460800,2016,72387456,35873840,49.55809,28542880,39.430698
1400000US06037460900,6037460900,2016,26361576,8455233,32.074081,9985641,37.879528
1400000US06037461000,6037461000,2016,19019780,5163512.5,27.148119,7744190,40.716507
1400000US06037461100,6037461100,2016,21046444,7755286,36.848438,7785703,36.992962
1400000US06037461200,6037461200,2016,26544652,8958119,33.74736,10980184,41.364956
1400000US06037461300,6037461300,2016,20925148,6243775,29.838617,7724561.5,36.915207
1400000US06037461400,6037461400,2016,10931108,4376642,40.03841,3496726.75,31.988768
1400000US06037461501,6037461501,2016,10808003,4403034.5,40.738651,3470404.5,32.109581
1400000US06037461502,6037461502,2016,12611756,4574728,36.273521,4342247,34.430153
1400000US06037461600,6037461600,2016,17853076,5533565.5,30.995026,6217383,34.825275
1400000US06037461700,6037461700,2016,23767750,7695810.5,32.379215,11153860,46.928547
1400000US06037461901,6037461901,2016,9391721,2370621.75,25.241611,3264484.25,34.759171
1400000US06037461902,6037461902,2016,8960137,1536230.75,17.14517,2429686.75,27.116625
1400000US06037462001,6037462001,2016,5516409.5,2000896.875,36.271725,1739643.75,31.535797
1400000US06037462002,6037462002,2016,5514384.5,1809717.25,32.818119,1810884.375,32.839283
1400000US06037462100,6037462100,2016,11257734,3890953,34.562489,3898645.25,34.630817
1400000US06037462201,6037462201,2016,5761181,1733329.75,30.086361,1913526.5,33.214138
1400000US06037462202,6037462202,2016,6123180.5,1023617.625,16.717091,1788305.375,29.205498
1400000US06037462301,6037462301,2016,6840916,1837798.625,26.864803,2153399.5,31.478233
1400000US06037462302,6037462302,2016,7518037.5,1500286,19.95582,2281753,30.35038
1400000US06037462400,6037462400,2016,14131055,5571281,39.425797,4461483,31.572186
1400000US06037462500,6037462500,2016,27618060,7475976.5,27.069159,12278658,44.458801
1400000US06037462600,6037462600,2016,11267409,3903440.5,34.643639,3800545.25,33.730427
1400000US06037462700,6037462700,2016,18074292,4647023.5,25.71068,5882062.5,32.543804
1400000US06037462800,6037462800,2016,12125995,2635495.25,21.734261,4072907.75,33.588234
1400000US06037462900,6037462900,2016,25162890,5524143,21.953531,9887472,39.293865
1400000US06037463000,6037463000,2016,19566347.71875,4781231.21484375,24.435993,8378601.453125,42.821487
1400000US06037463103,6037463103,2016,39543786.234375,11628751.109375,29.407278,15149260.375,38.310089
1400000US06037463200,6037463200,2016,17469352,5488495.5,31.417854,6814969,39.011002
1400000US06037463300,6037463300,2016,7065944,2110768,29.872414,2392339.25,33.857319
1400000US06037463400,6037463400,2016,20778862,6590107.5,31.715441,7316316,35.210381
1400000US06037463500,6037463500,2016,18032962,5230504.5,29.005243,6420389,35.60363
1400000US06037463601,6037463601,2016,10011066,2047528.125,20.452648,2921357.75,29.181286
1400000US06037463602,6037463602,2016,9964912,1996059.375,20.030878,2643243.75,26.525511
1400000US06037463700,6037463700,2016,18652782,6400237.5,34.312508,6509250,34.896938
1400000US06037463800,6037463800,2016,30709330.359375,15592156.46875,50.773354,8354161.890625,27.203985
1400000US06037463900,6037463900,2016,20354754,8633625,42.415768,6125341.5,30.092928
1400000US06037464000,6037464000,2016,33773248,13122242,38.853954,10780332,31.919737
1400000US06037464101,6037464101,2016,34206736,15307957,44.751293,11177886,32.677441
1400000US06037464102,6037464102,2016,33167102,14842707,44.751293,10838160,32.677441
1400000US06037464200,6037464200,2016,37294780,11731259,31.455498,13684885,36.693836
1400000US06037480002,6037480002,2016,15010595.75,3473544.5,23.140617,6445758.703125,42.941391
